271	136
315	64
79	18
373	70
496	112
12	136
36	133
287	60
167	45
468	106
308	70
295	89
342	130
456	79
232	115
490	135
186	19
431	82
485	91
268	118
451	76
53	100
243	106
324	37
160	55
449	79
299	93
459	46
324	109
171	116
355	73
473	97
170	13
245	94
309	76
359	106
434	106
2	30
334	49
435	116
43	115
99	35
159	22
475	84
13	106
210	130
492	94
303	126
355	87
193	61
187	73
287	20
143	128
162	85
224	70
195	2
343	4
118	10
195	40
342	1
244	52
264	91
103	68
117	82
384	16
150	135
395	121
359	85
491	25
327	112
456	124
495	43
287	27
435	17
0	132
315	31
89	2
165	133
71	80
296	28
398	109
257	43
15	78
6	70
258	46
306	127
95	84
63	63
43	66
365	121
6	62
285	40
375	21
335	49
79	79
123	79
326	100
22	130
277	106
137	46
280	134
482	118
143	3
263	106
178	7
112	91
71	18
73	67
354	34
53	34
384	94
397	131
431	53
345	106
247	58
390	103
187	101
247	6
220	73
20	5
110	127
355	35
7	110
183	75
292	1
381	70
429	138
217	10
288	4
47	88
18	85
455	95
180	5
434	79
319	15
11	85
137	61
190	3
476	134
477	130
496	69
340	137
355	122
134	103
188	97
419	69
164	132
116	34
171	122
94	76
189	2
317	40
487	95
390	25
373	135
467	66
123	114
33	52
410	6
294	97
234	103
209	58
451	54
417	10
197	133
270	130
178	6
391	23
93	94
419	57
258	100
326	64
375	47
207	92
51	3
303	71
134	136
51	39
1	53
143	90
134	5
175	20
375	133
292	55
249	137
247	7
47	24
152	134
323	69
477	85
243	54
84	43
153	124
497	29
315	32
425	64
300	121
415	134
115	10
494	138
192	139
469	64
484	132
162	73
260	91
99	92
104	43
3	118
84	82
194	97
42	112
125	2
465	3
146	134
322	136
59	117
63	120
190	115
233	46
123	16
142	85
333	109
463	27
335	103
251	82
270	138
31	78
303	138
459	58
247	45
259	117
487	21
407	72
383	0
344	4
299	9
195	90
312	139
325	7
279	112
398	31
381	67
300	1
492	57
75	131
286	0
254	138
137	137
373	118
94	82
491	46
102	37
79	28
258	7
379	133
435	25
128	137
386	43
223	28
8	131
332	13
51	129
355	10
64	4
332	34
149	135
129	106
255	63
176	52
96	79
350	0
439	64
218	49
426	136
496	89
123	88
409	7
71	81
5	118
192	28
409	132
153	112
37	34
448	31
460	19
315	29
479	40
179	90
67	30
88	10
181	73
214	22
319	115
180	100
191	92
159	127
346	31
439	100
171	108
173	133
197	43
399	112
63	65
15	19
97	76
360	76
419	38
287	107
115	122
239	58
78	7
403	123
291	57
475	17
353	70
459	71
216	91
490	67
499	59
194	76
70	121
149	134
158	115
157	138
207	26
139	99
236	13
351	99
227	14
287	66
212	91
85	43
431	51
467	0
221	79
89	34
92	28
321	67
361	73
33	115
296	106
456	70
498	93
489	79
33	139
310	7
17	31
74	112
344	5
80	31
139	28
195	73
127	50
48	76
41	34
351	16
456	82
35	111
458	88
289	97
414	79
333	127
151	47
66	137
103	119
159	44
188	82
446	138
442	130
28	6
259	40
262	52
33	100
255	26
75	35
99	26
490	10
17	124
211	8
339	134
405	25
473	124
348	139
254	115
355	24
359	69
441	88
12	133
336	4
65	97
366	4
210	132
388	10
319	43
338	31
146	10
457	134
202	121
225	4
55	32
351	100
89	43
471	107
167	68
321	94
163	92
418	25
171	13
349	79
170	88
268	76
299	6
280	43
139	89
281	37
43	101
336	3
63	46
317	16
98	136
79	97
169	135
395	106
268	28
159	71
232	40
347	39
3	39
126	124
227	64
137	139
292	130
379	129
443	47
159	79
415	25
131	58
11	64
423	75
198	76
423	32
360	13
307	16
331	99
496	97
339	81
272	4
327	44
416	131
329	76
22	91
197	67
47	68
222	52
123	51
155	114
99	100
458	7
248	132
50	118
110	139
379	40
154	121
135	51
411	127
50	61
471	3
87	116
228	103
37	136
477	136
381	100
470	25
269	25
475	47
443	54
166	91
344	61
213	7
234	139
331	125
369	124
179	122
303	10
39	98
324	100
43	76
295	100
141	82
467	10
324	94
9	94
215	137
124	3
420	34
495	82
236	1
119	53
128	130
174	58
427	80
144	25
350	91
99	39
327	11
319	47
6	37
366	25
140	13
231	98
231	115
276	100
384	121
408	10
403	58
127	6
167	105
319	102
378	132
183	64
115	108
192	109
473	3
144	82
410	88
155	100
456	25
84	28
381	10
111	74
330	85
393	25
333	28
287	13
499	39
231	103
391	99
90	58
241	91
395	39
425	43
124	109
315	44
120	70
277	130
419	73
391	55
221	130
372	103
68	97
299	39
98	121
170	121
7	131
133	49
432	100
76	134
298	112
59	94
106	46
417	31
167	16
401	61
63	131
412	73
84	79
489	1
291	65
251	45
278	70
491	37
262	133
72	131
301	132
35	19
141	132
367	43
488	97
71	112
299	50
393	28
236	10
175	13
405	136
95	56
145	7
152	139
4	73
494	125
174	22
69	76
227	13
16	55
315	79
398	1
354	76
214	94
449	127
23	134
494	0
456	91
42	135
16	5
184	70
1	25
397	100
194	115
119	83
167	21
383	118
87	81
93	134
162	46
181	134
247	84
299	4
31	92
208	133
495	109
231	79
493	55
27	68
336	34
267	18
326	4
59	16
397	76
194	73
45	46
43	60
23	91
109	34
30	73
216	134
25	109
254	25
267	80
324	134
422	52
459	59
391	54
208	34
479	7
327	28
55	8
450	112
222	106
137	138
182	28
15	136
89	70
319	131
173	37
169	5
167	44
234	73
71	50
483	91
43	43
154	76
179	55
311	67
214	16
311	13
299	32
387	44
347	47
89	134
165	5
106	5
275	135
340	106
327	51
230	4
69	121
164	4
123	107
252	64
269	130
431	108
341	97
461	91
144	40
317	58
279	110
151	75
298	13
343	74
71	44
473	76
376	137
187	99
113	133
139	68
14	121
87	30
179	33
348	132
42	115
271	59
166	76
239	122
207	68
71	84
480	19
356	40
9	46
74	4
287	7
19	65
447	49
496	43
383	96
411	118
242	73
327	136
111	135
479	136
195	42
311	49
420	52
188	7
252	130
380	34
177	46
83	57
29	97
442	5
289	124
36	10
154	34
355	65
206	134
263	98
293	103
291	122
403	63
438	55
262	22
367	98
333	7
39	34
470	31
260	94
105	4
456	85
296	109
327	135
95	60
71	7
126	37
447	119
343	97
472	22
310	127
298	40
227	44
162	40
65	130
275	45
193	52
99	81
276	112
216	76
220	16
31	10
403	49
25	67
309	34
139	92
399	99
62	127
32	112
74	55
279	86
307	18
6	7
250	131
86	61
363	108
323	123
19	40
66	127
5	130
415	4
192	112
175	33
340	28
323	19
205	55
388	5
138	64
26	73
82	106
384	64
255	82
225	52
79	43
148	124
160	25
237	118
492	107
499	85
109	61
247	31
213	46
434	134
190	109
169	61
159	37
440	40
236	31
381	137
180	40
219	85
31	58
149	94
136	121
471	80
15	130
331	88
492	112
279	99
313	133
21	100
252	94
475	40
248	112
368	133
419	28
119	0
487	104
187	41
302	19
49	115
445	127
11	77
324	16
45	76
283	29
311	90
0	129
332	106
301	79
59	57
59	49
175	101
9	49
71	51
158	22
12	55
182	13
7	20
146	3
306	132
261	118
79	136
487	87
405	135
167	37
299	105
70	70
216	16
423	51
170	49
75	135
236	137
4	26
359	36
96	121
7	103
123	47
371	32
235	88
81	52
412	5
435	62
221	25
399	96
186	16
399	89
354	5
291	105
156	40
421	31
293	133
379	132
35	103
471	13
2	11
189	1
5	27
112	3
294	121
20	64
139	66
371	23
290	131
133	5
69	70
315	112
149	138
387	107
133	31
286	85
107	118
398	49
471	49
167	41
385	135
153	19
34	85
7	62
249	4
11	74
438	124
73	82
7	53
273	133
484	109
234	82
325	76
332	115
251	16
219	27
247	112
46	28
243	53
187	113
250	34
414	106
147	121
373	58
87	24
479	129
173	91
151	12
407	16
347	139
363	61
281	70
329	13
408	134
338	136
427	51
99	82
459	76
331	47
56	118
251	59
226	139
412	109
252	49
482	73
355	44
390	76
219	88
267	51
154	6
136	4
498	116
175	131
487	22
480	13
31	134
75	95
238	136
396	133
127	15
203	64
17	94
335	100
149	130
445	82
122	25
102	109
279	102
56	31
248	58
303	55
447	105
67	2
419	39
100	97
163	12
378	5
141	10
69	25
348	115
213	6
248	118
296	22
446	1
309	43
367	115
263	35
267	19
474	88
303	100
131	120
187	56
280	28
374	70
235	3
435	47
348	130
312	109
251	68
80	94
217	131
82	34
151	93
385	100
74	61
158	64
15	105
230	97
256	85
76	10
378	115
185	37
339	135
147	46
305	124
142	13
92	13
358	118
436	82
123	64
251	34
178	79
2	46
383	54
107	132
118	76
240	94
439	95
405	134
163	21
327	43
396	106
351	113
29	13
115	27
470	46
171	124
102	106
235	46
262	131
352	31
446	5
146	7
192	97
253	88
23	109
110	46
55	21
99	41
487	61
269	46
402	61
220	10
494	134
426	85
388	131
194	133
233	103
391	79
451	92
343	67
431	68
457	31
405	58
22	34
4	44
103	137
11	109
495	100
494	12
395	17
171	51
120	55
143	108
19	104
201	31
147	64
132	127
153	3
467	57
129	100
487	28
466	91
389	139
173	40
239	107
467	58
251	25
359	127
385	132
284	103
183	67
111	50
443	121
265	22
251	130
391	18
429	134
436	37
213	109
301	136
344	37
173	3
30	6
399	32
415	133
289	34
398	5
364	132
499	120
143	26
135	64
116	10
165	19
105	52
42	52
338	106
43	100
450	76
84	134
174	34
207	87
405	55
387	101
29	6
264	16
466	2
142	109
327	41
112	58
411	47
155	135
131	110
173	28
64	100
291	88
343	50
281	7
381	138
275	18
467	105
145	3
106	131
295	76
251	114
53	97
322	109
475	48
492	6
307	100
99	105
199	43
463	38
98	61
200	7
455	73
298	31
27	131
427	117
398	58
26	5
111	81
41	40
11	126
171	134
289	134
343	126
493	72
443	92
431	115
3	58
489	61
225	19
439	70
442	127
329	3
307	86
53	37
327	111
348	5
475	13
475	75
62	76
312	133
494	77
301	52
130	13
411	114
76	58
99	31
247	133
51	132
411	19
495	1
71	115
187	32
295	3
131	91
23	52
283	139
407	14
28	73
435	42
343	7
291	30
439	31
194	13
459	16
452	6
451	108
79	39
322	43
206	5
248	13
148	73
340	37
5	18
337	28
231	40
134	31
483	85
359	17
459	22
367	75
354	124
421	76
451	58
259	58
239	24
359	133
135	61
448	133
255	69
92	115
223	69
389	135
335	84
163	22
88	76
279	127
219	119
360	43
427	114
339	21
242	121
14	130
107	33
335	19
427	116
316	121
431	67
329	82
114	124
92	22
340	139
251	10
54	135
239	136
182	76
184	97
295	136
35	25
243	5
237	121
317	13
497	39
118	55
47	73
98	16
379	22
239	57
144	135
280	97
359	111
43	103
447	61
438	132
486	73
159	101
106	135
360	85
492	84
388	64
419	6
242	7
162	7
434	55
154	131
295	129
254	10
39	15
31	66
171	63
320	0
97	134
95	113
454	7
463	131
5	24
334	132
121	37
7	96
196	55
106	115
309	6
115	31
491	93
19	119
362	106
128	4
240	22
430	115
492	135
212	52
5	105
383	71
239	128
350	6
102	112
296	135
451	62
451	14
191	59
288	121
50	37
43	89
159	83
491	97
255	88
275	89
322	91
439	110
483	100
251	110
207	41
246	88
416	118
182	16
163	9
373	46
11	36
87	94
463	112
379	120
91	24
276	64
192	79
436	131
213	13
327	63
120	136
415	128
343	104
307	15
335	134
299	52
263	129
174	3
81	19
53	40
391	43
87	22
279	108
326	55
215	9
127	111
227	41
402	76
181	76
483	70
83	82
367	37
351	45
174	16
279	111
423	138
23	29
15	117
336	25
375	101
105	16
458	13
10	106
392	37
243	132
18	136
403	59
47	67
403	17
455	28
188	55
111	40
484	3
79	50
205	58
5	28
407	17
308	73
270	103
155	92
83	91
265	121
237	70
267	94
285	73
459	133
91	27
496	26
147	57
97	6
408	25
167	108
343	120
493	118
111	34
225	135
263	125
301	13
172	37
455	33
81	43
35	96
167	104
81	133
25	118
230	82
382	124
119	104
175	31
426	1
1	115
446	13
191	96
342	22
224	82
13	28
105	64
455	51
198	52
355	94
215	38
478	127
202	40
169	130
215	56
330	16
307	127
291	31
228	131
429	46
331	107
135	17
356	135
454	58
327	59
55	135
439	43
19	129
18	67
24	37
319	57
181	127
104	70
243	121
471	95
128	127
270	1
243	85
455	65
111	21
240	134
337	85
71	75
443	127
227	84
315	99
378	37
366	94
272	40
307	80
18	40
218	109
498	25
460	25
254	97
153	37
399	39
455	98
257	64
73	127
20	135
322	1
229	64
443	12
97	109
499	87
50	115
215	118
353	82
31	26
331	53
21	16
307	111
96	112
149	73
389	64
487	3
324	61
190	70
351	104
80	118
483	50
410	61
33	25
54	5
113	70
377	85
387	52
344	55
67	73
368	97
111	133
3	113
499	8
19	23
51	26
3	20
313	121
339	113
487	119
116	82
196	115
257	49
31	85
451	120
107	104
202	103
245	0
323	24
302	31
223	16
383	47
446	97
55	18
54	61
410	70
107	56
154	118
115	77
457	49
301	2
1	60
247	21
123	33
32	121
95	88
279	42
341	132
423	118
355	74
384	73
48	55
189	6
25	137
28	115
208	70
57	118
136	16
429	4
189	58
451	24
192	19
174	40
245	132
263	93
290	94
157	64
414	118
223	117
125	82
11	53
147	122
226	121
243	90
16	118
380	28
395	48
192	76
475	72
195	110
158	94
99	86
32	137
461	100
175	66
199	3
361	34
137	106
473	67
381	133
299	45
2	82
151	99
173	70
212	130
199	42
150	76
426	28
283	15
436	79
495	94
249	52
185	49
373	85
315	136
293	43
356	109
280	67
485	70
239	49
87	131
29	118
11	102
219	72
455	7
494	58
389	13
196	1
413	67
294	133
6	68
371	122
230	115
312	61
192	52
122	70
175	136
421	118
189	25
156	58
394	131
299	51
113	58
285	70
358	106
163	84
72	76
75	91
231	85
239	78
414	134
337	103
214	40
109	94
135	130
202	109
202	25
363	5
192	4
273	31
282	118
240	133
452	70
141	16
461	132
146	1
307	40
254	55
496	70
367	130
99	59
439	50
145	46
307	52
88	97
431	73
283	111
354	134
175	80
137	97
291	73
79	135
239	53
403	1
29	121
488	73
56	58
370	100
389	100
30	40
278	40
396	73
148	112
188	118
119	56
359	9
451	53
69	46
86	70
483	43
435	57
52	4
327	105
132	34
174	73
170	43
468	70
138	79
394	79
139	27
491	59
451	101
1	122
32	115
221	55
124	2
371	102
4	69
355	111
15	5
437	46
379	72
204	97
294	82
98	52
187	117
90	13
367	87
74	130
106	134
319	24
485	103
327	54
430	64
23	59
300	133
459	78
76	1
332	16
311	52
381	112
327	74
199	69
413	34
59	73
142	25
167	36
256	109
446	94
391	118
291	81
272	121
126	133
360	67
59	102
151	132
235	30
475	112
496	57
434	121
398	40
452	52
403	95
185	79
379	119
299	92
153	76
319	2
443	23
65	28
428	28
166	3
311	77
51	139
365	61
376	94
39	7
299	26
463	17
488	58
200	138
440	22
251	97
297	7
91	94
455	4
494	87
391	65
184	58
397	58
125	19
36	6
391	128
122	67
195	57
47	85
68	2
80	3
424	124
102	7
193	124
221	1
356	46
323	95
211	32
23	76
191	35
383	125
358	79
75	14
159	117
35	5
89	91
431	37
443	95
411	128
229	100
275	20
207	19
446	40
473	19
443	16
169	79
130	46
79	27
220	130
323	128
319	11
79	12
343	16
137	25
191	68
183	45
83	15
42	109
139	49
19	30
422	118
491	52
89	19
395	58
340	124
159	21
322	4
239	123
391	30
347	43
479	75
439	13
198	118
321	4
164	64
88	4
487	129
485	138
75	63
494	73
211	78
363	51
327	68
411	73
260	121
39	67
417	52
423	132
121	134
6	118
74	109
17	43
229	5
248	46
377	133
103	23
458	127
374	28
263	81
320	1
483	129
34	70
67	91
32	4
46	100
240	13
319	73
391	105
267	108
68	135
322	133
262	138
111	4
198	82
271	80
203	116
278	134
431	46
67	76
14	13
127	25
167	31
237	67
159	128
345	127
296	137
238	55
155	127
446	58
59	8
19	51
479	23
483	109
98	6
192	133
337	55
403	94
324	136
200	0
339	128
147	21
136	64
343	12
179	92
415	45
23	56
359	67
236	52
86	10
51	59
320	124
167	56
168	94
300	127
3	37
139	52
427	13
4	11
263	71
30	19
463	51
403	113
285	6
331	12
374	100
300	109
412	3
403	67
347	49
20	19
313	5
464	91
320	139
351	32
90	3
111	134
281	106
84	34
93	58
361	7
171	112
377	127
39	115
367	65
5	102
159	45
3	52
187	115
15	75
95	91
343	123
194	131
143	115
367	122
167	14
342	115
299	19
411	80
151	18
303	19
67	36
122	28
486	31
358	132
394	136
71	56
223	51
239	110
427	71
71	74
56	91
199	25
257	31
207	126
407	57
207	7
231	2
411	135
54	3
134	37
292	31
183	41
173	73
256	112
127	27
461	64
259	30
407	84
148	91
21	135
412	61
447	67
202	4
423	19
35	135
203	51
149	31
96	31
160	134
7	27
310	22
111	82
117	137
80	130
89	31
385	43
145	137
271	17
301	73
291	61
359	92
479	123
95	52
88	131
135	87
318	133
244	132
59	26
367	13
369	127
24	34
431	95
210	73
105	46
183	134
347	89
369	115
211	19
319	10
159	10
15	134
6	110
279	30
335	60
215	100
139	103
315	9
394	100
19	44
433	73
194	10
291	86
307	124
352	67
298	138
170	5
457	67
127	91
59	19
401	91
61	2
325	73
12	115
96	134
443	38
308	2
339	25
195	1
68	124
259	21
200	2
27	63
103	18
113	132
394	64
362	132
403	117
4	57
232	4
269	97
165	73
283	50
95	2
175	32
428	97
494	62
272	49
137	109
32	134
152	3
375	87
439	84
495	86
266	2
236	61
308	82
359	32
143	64
349	40
109	73
245	131
485	43
75	5
369	40
204	134
133	34
323	11
279	43
140	109
451	114
314	43
283	81
373	73
327	129
452	10
279	113
361	139
423	99
244	10
312	88
359	89
132	73
363	48
437	135
416	134
193	112
495	77
73	70
271	30
181	37
291	69
158	82
20	22
482	43
219	67
232	58
131	77
255	106
63	136
210	70
234	6
132	31
304	137
480	0
5	100
451	119
353	22
268	67
36	5
307	117
404	13
295	59
131	61
5	9
119	16
116	64
131	82
332	136
418	64
267	125
442	135
479	109
489	94
19	132
356	103
435	111
91	11
31	122
463	50
378	130
279	5
317	94
276	37
496	83
289	131
13	25
255	128
474	22
463	108
391	107
481	97
149	61
355	25
220	5
223	21
151	73
355	95
418	139
135	32
93	7
362	137
423	31
94	135
266	103
291	112
355	121
373	94
107	8
166	115
275	95
74	134
319	4
237	16
23	47
435	78
233	136
419	5
383	102
451	87
454	127
222	55
422	73
437	139
350	52
42	70
53	131
429	109
423	29
77	91
255	50
259	132
127	133
468	130
471	18
55	72
11	1
355	129
383	60
237	106
297	43
331	31
303	64
302	115
379	78
46	16
323	100
413	73
499	81
424	6
459	99
349	88
307	35
286	6
320	37
135	37
491	131
67	22
147	44
227	48
207	78
458	73
104	5
83	94
250	22
259	36
427	122
451	83
263	68
284	70
15	63
235	51
131	68
177	5
220	106
77	131
359	66
246	118
123	81
210	6
404	82
350	79
84	67
192	118
400	130
27	81
58	132
249	67
182	121
290	136
184	7
79	10
212	103
210	16
419	56
320	97
277	0
82	58
352	73
99	13
133	88
476	55
389	5
151	66
343	15
182	5
425	103
213	55
475	93
117	16
287	32
123	103
83	102
411	78
412	28
186	137
363	25
337	135
415	80
299	130
429	136
356	118
407	25
99	46
339	111
331	41
246	94
79	8
119	69
1	51
183	65
203	109
271	130
34	121
465	10
7	50
303	102
37	64
304	97
41	70
339	82
237	28
307	17
421	79
481	127
492	65
165	25
184	132
420	2
291	4
463	6
282	136
207	47
238	19
9	118
489	127
67	108
119	71
308	100
495	61
159	91
168	25
151	25
451	80
108	5
4	125
131	89
475	121
379	47
334	2
250	10
443	74
115	21
55	34
169	82
491	23
88	103
199	110
305	135
290	7
198	134
233	31
400	67
431	61
141	55
107	76
62	58
31	17
255	64
447	65
435	16
265	3
100	10
450	91
151	10
218	82
19	86
430	121
11	106
219	45
81	3
479	25
106	49
5	35
63	33
420	135
76	7
403	7
335	3
375	1
1	79
74	25
185	121
498	8
475	96
271	71
241	121
119	89
254	106
83	54
308	25
475	58
366	6
471	69
376	13
153	1
181	43
231	3
10	6
419	40
15	88
303	69
263	61
13	1
47	136
119	91
190	85
476	121
95	35
402	139
138	10
387	103
210	88
83	7
355	137
255	138
102	97
321	37
52	97
371	85
462	124
441	79
110	91
186	25
82	91
71	39
19	84
443	36
498	65
363	45
395	78
167	12
79	64
351	29
356	28
103	24
324	5
15	73
281	118
116	1
191	106
221	5
303	67
338	94
470	124
368	49
87	86
231	42
269	40
390	22
345	6
272	1
81	124
178	130
419	85
41	5
331	132
151	74
371	95
194	43
314	70
5	88
476	6
8	40
130	3
351	26
63	125
200	88
460	5
46	13
68	115
191	66
267	136
439	56
348	73
443	17
497	50
411	27
303	81
300	135
211	41
292	28
371	47
324	115
174	37
123	133
235	111
327	13
264	7
483	17
396	37
170	137
225	124
324	79
99	33
307	36
459	108
101	106
136	61
99	19
231	99
431	71
124	112
459	40
304	79
127	105
61	34
55	105
419	19
293	55
35	104
379	49
226	136
42	10
235	47
0	32
191	24
85	40
272	97
41	94
43	32
70	55
381	25
98	91
362	130
493	24
303	9
18	88
123	29
268	127
44	103
481	94
292	97
215	123
139	80
239	83
477	31
481	34
51	74
387	40
103	87
474	82
95	125
436	91
455	124
391	6
322	134
371	100
25	76
430	97
327	73
415	40
240	100
213	76
467	139
290	10
463	33
487	98
481	49
360	121
99	122
405	130
207	71
143	61
414	132
413	85
135	114
347	133
439	65
340	131
193	135
43	75
439	17
170	134
155	17
439	40
166	49
55	6
140	94
148	70
92	3
408	131
451	9
290	52
122	131
456	37
65	46
325	25
491	62
38	94
232	73
13	10
343	128
452	138
11	6
187	49
363	96
4	55
91	25
357	22
365	76
207	8
171	126
101	103
43	47
449	124
226	118
307	43
304	52
323	126
431	107
222	136
399	107
311	65
199	44
419	30
403	70
52	79
491	99
494	39
148	115
181	64
67	1
268	37
327	75
474	6
83	55
157	73
302	58
410	138
190	43
199	10
256	2
226	4
458	106
356	25
414	6
22	19
54	109
199	60
437	7
16	52
177	25
4	68
310	124
471	110
132	112
108	100
429	5
290	28
215	110
58	73
481	134
183	49
14	67
28	19
343	116
321	85
330	67
348	91
411	125
307	58
297	52
392	115
108	16
263	83
135	12
464	79
121	94
135	81
373	43
147	135
88	55
438	70
155	10
63	128
7	1
271	93
103	7
298	16
24	124
42	133
370	64
319	6
123	1
367	5
283	83
255	12
35	71
119	47
4	27
143	71
285	25
9	19
150	4
476	73
52	118
494	25
166	13
383	73
20	4
262	6
53	137
412	55
3	57
347	87
218	19
274	106
27	45
443	126
118	79
147	32
204	79
484	34
312	106
71	78
299	46
85	52
248	135
82	133
193	34
487	110
287	4
442	6
351	79
459	34
195	99
63	85
400	70
291	44
342	103
495	6
176	6
453	124
437	55
479	135
127	127
157	131
103	107
243	107
219	13
214	135
466	5
